id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,transfers13,total_votes13,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
85458,"Matthew Watt","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002836,S13002836,"Bridge of Don",1,0,Excluded,6,379,1.23102,380.23102,184.56984,564.80086,13.29484,578.0957,5.29484,583.39054,1.92528,585.31582,-585.31582,0,0,0,,,,,,,,,,,15216,6930,6793,137,1359,4,8
21034,"David John Cameron","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,1,Elected,1,1265,0,1265,-76,1189,0,1189,0,1189,0,1189,0,1189,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
21036,"Steve Delaney","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,1,Elected,1,1778,-589,1189,0,1189,0,1189,0,1189,0,1189,0,1189,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
21078,"John Wheeler","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,0,Excluded,6,571,127.53895,698.53895,0.84098,699.37993,29.30651,728.68644,13.30651,741.99295,16.9284,758.92135,-758.92135,0,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
85465,"Kate Blake","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,1,Elected,7,644,142.4461,786.4461,6.54763,792.99373,9.3127,802.30643,49.21988,851.52631,182.00935,1033.53566,331.21515,1364.75,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
85466,"David John McGrath","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,0,Excluded,4,124,55.65336,179.65336,3.78441,183.43777,15.98762,199.42539,-199.42539,0,0,0,0,0,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
85467,"Sam Ochola","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,0,Excluded,5,310,80.49861,390.49861,59.70958,450.20819,8.38515,458.59334,76.30556,534.8989,-534.8989,0,0,0,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
85468,"Dawn Smith","Scottish Family Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002837,S13002837,Kingswells/Sheddocksley/Summerhill,1,0,Excluded,3,60,16.89477,76.89477,0.24028,77.13505,-77.13505,0,0,0,0,0,0,0,,,,,,,,,,,,,11504,4834,4752,82,1189,3,7
21068,"Ian Yuill","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002845,S13002845,Airyhall/Broomhill/Garthdee,1,1,Elected,1,2146,-677,1469,0,1469,0,1469,,,,,,,,,,,,,,,,,,,11842,5927,5872,55,1469,3,5
21070,"Ryan Houghton","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002845,S13002845,Airyhall/Broomhill/Garthdee,1,1,Elected,4,1240,215.15054,1455.15054,7.0512,1462.20174,21.91422,1484.12,,,,,,,,,,,,,,,,,,,11842,5927,5872,55,1469,3,5
21106,"Derek Edward Davidson","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002845,S13002845,Airyhall/Broomhill/Garthdee,1,1,Elected,1,1615,0,1615,-146,1469,0,1469,,,,,,,,,,,,,,,,,,,11842,5927,5872,55,1469,3,5
85460,"Logan Andrew Machell","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002845,S13002845,Airyhall/Broomhill/Garthdee,1,0,"Not elected",,627,175.08585,802.08585,33.2672,835.35305,201.54766,1036.90071,,,,,,,,,,,,,,,,,,,11842,5927,5872,55,1469,3,5
85461,"Harry Rafferty","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002845,S13002845,Airyhall/Broomhill/Garthdee,1,0,Excluded,3,244,101.58134,345.58134,70.964,416.54534,-416.54534,0,,,,,,,,,,,,,,,,,,,11842,5927,5872,55,1469,3,5
21096,"Alex Nicoll","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,1,Elected,1,1465,-505,960,0,960,0,960,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
21097,"Lynn Thomson","Labour Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,1,Elected,4,904,13.788,917.788,32.09483,949.88283,16.2945,966.17733,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
72404,"Heather Herbert","Scottish Green Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,0,"Not elected",,156,7.5834,163.5834,72.57018,236.15358,1.11825,237.27183,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
72892,"Moira Henderson","Liberal Democrats",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,0,"Not elected",,314,7.2387,321.2387,13.97512,335.21382,15.49575,350.70957,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
72893,"Bryce Hope","Scottish Libertarian Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,0,"Not elected",,29,0.3447,29.3447,1.15323,30.49793,0.90525,31.40318,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
72895,"Miranda Radley","Scottish National Party (SNP)",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,1,Elected,2,731,440.8713,1171.87,-211.8713,960,0,960,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
84288,"Rick Brooks","Conservative and Unionist Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,1,Elected,1,1014,0,1014,0,1014,-54,960,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
85442,"Charlie Abel","Alba Party",aberdeen-city,"Aberdeen City",local.aberdeen-city.2022-05-05,gss-S13002847,S13002847,Kincorth/Nigg/Cove,1,0,"Not elected",,184,7.9281,191.9281,30.80462,222.73272,1.11825,223.85097,,,,,,,,,,,,,,,,,,,13058,4879,4797,82,960,4,8
3288,"Dennis Robertson","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,0,Excluded,7,550,13.6287,563.6287,0.73224,564.36094,36.85427,601.21521,42.391,643.60621,77.43893,721.04514,87.39915,808.44429,-808.44429,0,,,,,,,,,,,11356,5645,5559,86,1112,4,8
20204,"Sarah Dickinson","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,1,Elected,1,1263,-151,1112,0,1112,0,1112,0,1112,0,1112,0,1112,0,1112,,,,,,,,,,,11356,5645,5559,86,1112,4,8
20505,"Rachel Shanks","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,0,Excluded,3,173,18.76935,191.76935,0.51867,192.28802,-192.28802,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11356,5645,5559,86,1112,4,8
21497,"Wendy Agnew","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,1,Elected,1,1147,0,1147,-35,1112,0,1112,0,1112,0,1112,0,1112,0,1112,,,,,,,,,,,11356,5645,5559,86,1112,4,8
21499,"Raymond James Christie","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,0,Excluded,4,383,29.28975,412.28975,2.22723,414.51698,38.94515,453.46213,-453.46213,0,0,0,0,0,0,0,,,,,,,,,,,11356,5645,5559,86,1112,4,8
85501,"Dawn Black","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,1,Elected,6,951,17.09565,968.09565,0.9153,969.01095,54.51055,1023.5215,80.97815,1104.49965,110.14314,1214.64,-102.64279,1112,0,1112,,,,,,,,,,,11356,5645,5559,86,1112,4,8
85502,"Ma Simpson",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,0,Excluded,5,462,26.65965,488.65965,2.1357,490.79535,26.70605,517.5014,113.22591,630.72731,-630.72731,0,0,0,0,0,,,,,,,,,,,11356,5645,5559,86,1112,4,8
85503,"Alan Turner","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002865,S13002865,"Stonehaven and Lower Deeside",1,1,Elected,8,630,21.9972,651.9972,25.07922,677.07642,4.2285,681.30492,39.98249,721.28741,130.88902,852.17643,1.48348,853.65991,164.52151,1018.18,,,,,,,,,,,11356,5645,5559,86,1112,4,8
8217,"Isobel Davidson","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,1,Elected,1,1205,-107,1098,0,1098,0,1098,0,1098,0,1098,0,1098,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
21334,"Gillian Owen","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,1,Elected,7,906,28.67917,934.67917,1.36762,936.04679,9.50943,945.55622,47.62358,993.1798,34.55422,1027.73402,174.03939,1201.77,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
35314,"Craig Stewart","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,0,Excluded,3,241,14.02882,255.02882,2.77123,257.80005,-257.80005,0,0,0,0,0,0,0,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
72888,"John Crawley","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,1,Elected,5,1050,13.14092,1063.14092,0.79178,1063.9327,5.64071,1069.57341,70.85396,1140.43,-42.42737,1098,0,1098,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
72890,"Louise McAllister","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,1,Elected,1,1139,0,1139,-41,1098,0,1098,0,1098,0,1098,0,1098,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
85069,"Josh Gall","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,0,Excluded,6,599,12.87455,611.87455,33.43471,645.30926,126.37854,771.6878,99.56963,871.25743,1.51429,872.77172,-872.77172,0,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
85543,"Mark Lappin","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002856,S13002856,"Ellon and District",1,0,Excluded,4,348,21.66476,369.66476,1.36762,371.03238,72.65544,443.68782,-443.68782,0,0,0,0,0,,,,,,,,,,,,,11837,5564,5488,76,1098,4,7
8220,"Alison Evison",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,1,Elected,10,623,39.68896,662.68896,4.7821,667.47106,6.31007,673.78113,24.83993,698.62106,31.18091,729.80197,61.85245,791.65442,101.90875,893.56317,217.91874,1111.48191,237.47119,1348.95,,,,,,,12244,5839,5782,57,1157,4,11
21224,"Yvonne Allan","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,6,336,56.12267,392.12267,1.0353,393.15797,2.62014,395.77811,3.02881,398.80692,13.51147,412.31839,-412.31839,0,0,0,0,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
21444,"George Carr","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,1,Elected,1,1217,0,1217,-60,1157,0,1157,0,1157,0,1157,0,1157,0,1157,0,1157,0,1157,,,,,,,12244,5839,5782,57,1157,4,11
21448,"Dave Stewart",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,8,513,33.17749,546.17749,3.451,549.62849,8.35937,557.98786,14.62846,572.61632,19.32049,591.93681,29.74965,621.68646,49.9063,671.59276,-671.59276,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
21449,"Leigh Wilson","Alba Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,5,99,71.62617,170.62617,0.2958,170.92197,8.31007,179.23204,6.66944,185.90148,-185.90148,0,0,0,0,0,0,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
85534,"Laurie Carnie","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,1,Elected,10,619,5.89133,624.89133,43.2854,668.17673,13.0493,681.22603,7.40867,688.6347,6.35937,694.99407,28.72706,723.72113,17.28958,741.01071,83.50781,824.51852,99.88355,924.40207,,,,,,,12244,5839,5782,57,1157,4,11
85535,"Shona Ewen","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,9,377,35.65805,412.65805,2.1199,414.77795,3,417.77795,4.1972,421.97515,8.17049,430.14564,131.13608,561.28172,118.27434,679.55606,109.42951,788.98557,-788.98557,0,,,,,,,12244,5839,5782,57,1157,4,11
85536,"Douglas Fraser","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,7,194,181.39095,375.39095,0.5916,375.98255,4.40867,380.39122,17.55035,397.94157,48.69693,446.6385,59.84238,506.48088,-506.48088,0,0,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
85537,"Diane Elizabeth Laurenson","Scottish Family Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,3,52,4.03091,56.03091,0.1972,56.22811,-56.22811,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
85538,"David Allen Neill",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,0,Excluded,4,75,10.54238,85.54238,0.6902,86.23258,1,87.23258,-87.23258,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12244,5839,5782,57,1157,4,11
85539,"Kevin Stelfox","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002866,S13002866,Mearns,1,1,Elected,1,1677,-520,1157,0,1157,0,1157,0,1157,0,1157,0,1157,0,1157,0,1157,0,1157,,,,,,,12244,5839,5782,57,1157,4,11
8234,"Anne Mansfield","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,0,Excluded,4,182,69.2769,251.2769,1.79998,253.07688,25.4975,278.57438,-278.57438,0,0,0,0,0,0,0,,,,,,,,,,,9227,4281,4237,44,1060,3,8
21476,"Sebastian Leslie",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,0,Excluded,5,273,8.84705,281.84705,16.8259,298.67295,7.4995,306.17245,20.17656,326.34901,-326.34901,0,0,0,0,0,,,,,,,,,,,9227,4281,4237,44,1060,3,8
21477,"Elaine Mitchell","Alba Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,0,Excluded,3,71,17.3942,88.3942,0.7826,89.1768,-89.1768,0,0,0,0,0,0,0,0,0,,,,,,,,,,,9227,4281,4237,44,1060,3,8
21478,"Hazel Smith","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,1,Elected,8,539,21.74275,560.74275,26.84318,587.58593,10.48403,598.06996,85.17023,683.24019,53.55821,736.7984,219.28441,956.08281,362.14693,1318.23,,,,,,,,,,,9227,4281,4237,44,1060,3,8
85496,"Sasha Brydon","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,0,Excluded,6,324,23.84205,347.84205,9.3912,357.23325,7.5998,364.83305,59.92431,424.75736,25.92789,450.68525,-450.68525,0,0,0,,,,,,,,,,,9227,4281,4237,44,1060,3,8
85497,"Moray Charles Grant","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,1,Elected,1,1247,-187,1060,0,1060,0,1060,0,1060,0,1060,0,1060,0,1060,,,,,,,,,,,9227,4281,4237,44,1060,3,8
85498,"Sheena Margaret Lonchay",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,0,Excluded,7,451,17.24425,468.24425,11.26944,479.51369,13.25582,492.76951,43.33108,536.10059,159.46921,695.5698,77.58524,773.15504,-773.15504,0,,,,,,,,,,,9227,4281,4237,44,1060,3,8
85499,"Sam Payne","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002857,S13002857,"West Garioch",1,1,Elected,1,1150,0,1150,-90,1060,0,1060,0,1060,0,1060,0,1060,0,1060,,,,,,,,,,,9227,4281,4237,44,1060,3,8
20205,"Ann Ross","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,1,Elected,1,1211,-2,1209,0,1209,0,1209,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
21273,"Eileen Durno","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,1,Elected,4,1158,0.0363,1158.0363,3,1161.0363,103.0033,1264.04,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
72918,"Harriet Cross","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,0,"Not elected",,852,1.67475,853.67475,11.0099,864.68465,59.0198,923.70445,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
74459,"Andy Brown","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,0,Excluded,3,536,0.0594,536.0594,6.00165,542.06105,-542.06105,0,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
85485,"Yi-Pei Chou Turvey","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,1,Elected,4,1040,0.1386,1040.1386,9,1049.1386,291.02475,1340.16,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
85486,"Graeme Craib","Scottish Family Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002863,S13002863,"Banchory and Mid Deeside",1,0,Excluded,2,35,0.01485,35.01485,-35.01485,0,0,0,,,,,,,,,,,,,,,,,,,9105,4870,4832,38,1209,3,6
20206,"Colin Pike",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,0,Excluded,8,527,1.164,528.164,6,534.164,115.291,649.455,34.1455,683.6005,34.21825,717.81875,86.2774,804.09615,10.77652,814.87267,-814.87267,0,,,,,,,,,12478,5557,5477,80,1096,4,9
21447,"Jeff Hutchison","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,0,Excluded,5,620,0.50925,620.50925,5,625.50925,7.291,632.80025,4,636.80025,-636.80025,0,0,0,0,0,0,0,,,,,,,,,12478,5557,5477,80,1096,4,9
21480,"David Aitchison","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,1,Elected,1,1182,-86,1096,0,1096,0,1096,0,1096,0,1096,0,1096,0,1096,0,1096,,,,,,,,,12478,5557,5477,80,1096,4,9
21486,"Alastair Bews",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,0,Excluded,3,255,4.00125,259.00125,10.07275,269.074,-269.074,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12478,5557,5477,80,1096,4,9
85517,"Shirley Burnett","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,1,Elected,6,855,1.38225,856.38225,7.07275,863.455,34.36375,897.81875,8.07275,905.8915,551.21825,1457.11,-361.10975,1096,0,1096,0,1096,,,,,,,,,12478,5557,5477,80,1096,4,9
85518,"Elizabeth Wilson Leslie","Scottish Family Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,0,Excluded,2,75,0.65475,75.65475,-75.65475,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12478,5557,5477,80,1096,4,9
85519,"Louise Claire Ross","Scottish Green Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,0,Excluded,4,314,5.0925,319.0925,16.1455,335.238,12.4365,347.6745,-347.6745,0,0,0,0,0,0,0,0,0,,,,,,,,,12478,5557,5477,80,1096,4,9
85520,"Mel Sullivan","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,1,Elected,7,850,2.328,852.328,12,864.328,31.291,895.619,97.164,992.783,23,1015.783,110.06812,1125.85,-29.85112,1096,0,1096,,,,,,,,,12478,5557,5477,80,1096,4,9
85521,"Catherine Mary Victor","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002864,S13002864,"North Kincardine",1,1,Elected,9,799,66.12975,865.12975,5.1455,870.27525,32.81875,903.094,149.201,1052.295,1.1455,1053.4405,5.38442,1058.82492,5.34338,1064.1683,150.06919,1214.24,,,,,,,,,12478,5557,5477,80,1096,4,9
20936,"Glen Reid","Scottish National Party (SNP)",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,1,Elected,1,1727,-883,844,0,844,0,844,0,844,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
21337,"Dominic Lonchay","Conservative and Unionist Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,1,Elected,1,1156,0,1156,-312,844,0,844,0,844,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
21469,"Jim Gifford",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,1,Elected,5,321,120.15315,441.15315,60.99514,502.14829,261.21318,763.36147,107.57408,870.93555,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
72889,"Trevor Mason","Liberal Democrats",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,1,Elected,5,398,165.65796,563.65796,85.55513,649.21309,70.48328,719.69637,321.65402,1041.35,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
85522,"Drew Cullinane",Independent,aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,0,Excluded,3,290,147.76281,437.76281,38.59427,476.35708,-476.35708,0,0,0,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
85523,"Rosanna Dobbin","Labour Party",aberdeenshire,Aberdeenshire,local.aberdeenshire.2022-05-05,gss-S13002859,S13002859,"East Garioch",1,0,Excluded,4,323,173.32731,496.32731,41.83295,538.16026,56.95426,595.11452,-595.11452,0,,,,,,,,,,,,,,,,,10414,4239,4215,24,844,4,6
